rowlabel,nadults,sex,age,yrsarea,cartot,quallife,walkdark,unoccl,pubeve,mottheft,motstole,cardamag,yrhotry,yrhostol,yrdeface,persthef,delibdam,delibvio,threviol2,sexattak,polatt1,polatt2,polatt3,polatt5,polatt6,polatt7,genhealt,cry2,relig3,tenure1,hominsur,persinc,inner,rural3,rubbcomm,vandcomm,accharm1,livharm1a,tenharm,struct3,agegrp7,ethgrp2a,illONS,educat3,remploya,h10sec6a,club3,ratpol3,emdiqu15x,confx
175060240,2,1,69,6,1,1,2,4,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,2,1,2,1,1,10,0,2,4,4,1,1,1,4,6,1,1,4,3,1,1,100,5,1.665469564
175324160,2,1,69,6,3,7,1,6,5,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,1,1,2,1,1,11,0,1,4,4,1,1,1,4,6,1,1,3,1,1,1,0,4,-1.132485093
175776240,2,2,69,6,1,1,2,4,1,2,2,2,2,2,2,2,2,2,2,2,3,1,2,1,2,1,3,1,2,1,1,5,0,2,4,4,1,1,1,4,6,1,1,1,3,1,1,100,2,0.816121413
186470080,2,1,69,6,1,7,4,5,1,2,2,2,2,2,2,2,2,2,2,2,4,2,2,5,4,4,2,1,2,1,1,6,0,1,3,4,1,1,1,4,6,1,1,3,3,3,1,0,3,-1.818218568
186548240,3,2,69,6,2,2,3,3,1,2,2,1,2,2,1,2,2,2,2,2,5,2,3,4,3,3,3,1,2,1,1,3,0,2,4,4,1,1,1,4,6,1,1,1,3,3,1,0,5,-1.515041497
175467160,1,2,70,6,1,3,3,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,2,1,2,4,1,4,0,2,4,4,1,6,3,4,6,1,1,2,3,2,1,0,5,-0.208943009
175635080,1,2,70,6,1,1,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,2,1,1,3,0,2,4,4,3,6,1,4,6,1,1,1,3,5,1,100,5,0.744869304
186426240,2,1,70,6,2,1,1,2,1,2,2,2,2,2,2,2,2,2,1,2,4,5,5,5,5,5,1,1,2,1,1,10,0,1,4,4,2,1,1,4,6,1,1,4,3,1,1,0,3,-3.730687338
186566240,1,2,70,6,1,1,1,4,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,3,1,1,2,0,1,4,4,7,5,1,4,6,1,1,2,3,1,1,100,3,0.266492235
175327080,2,1,71,6,2,1,2,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,8,0,2,4,4,3,1,1,4,6,1,1,3,1,4,1,100,3,0.266492235
175489240,2,2,71,6,4,1,1,4,5,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,1,1,1,1,11,0,1,4,4,1,1,1,4,6,1,1,4,1,3,1,100,4,0.772363542
186294320,1,2,71,6,1,1,1,4,2,2,2,2,2,2,2,2,2,2,1,2,1,1,2,2,2,1,2,1,2,2,1,5,0,1,4,4,3,6,1,4,6,1,1,4,3,1,1,100,3,0.972115955
186335160,2,1,71,6,2,4,3,4,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,8,0,1,3,4,1,6,1,4,6,1,1,4,3,1,1,100,2,1.665469564
186415240,2,2,71,6,2,1,1,4,1,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,4,3,1,3,2,1,1,5,0,2,3,3,2,1,1,4,6,1,1,3,1,2,1,0,5,-1.364410054
175029160,2,1,72,6,1,5,3,4,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,3,1,2,1,1,3,0,1,4,4,2,1,1,4,6,1,1,3,3,2,1,100,5,0.526950939
175508160,2,1,72,6,3,5,2,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,4,0,2,3,3,1,1,1,4,6,1,1,1,3,1,1,100,2,0.266492235
175856320,2,2,72,6,1,1,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,1,8,0,1,4,4,1,1,1,4,6,1,1,2,1,3,1,100,4,0.511904838
176152080,2,1,72,6,1,1,1,3,2,2,2,2,2,2,2,2,2,2,2,2,4,1,2,2,2,2,1,1,3,2,1,5,0,1,4,4,3,1,1,4,6,1,1,3,3,3,1,0,2,0.127446115
174541320,2,2,73,6,1,1,3,4,1,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,1,2,1,1,7,0,2,3,4,2,1,1,4,6,1,1,3,3,5,1,0,3,0.066739823
176134240,2,2,73,6,3,3,3,3,2,2,2,2,1,2,2,2,2,2,2,2,4,2,2,2,2,4,2,1,2,2,1,12,0,1,4,4,1,1,1,4,6,1,3,4,1,1,1,100,2,-0.623837796
186564080,1,2,73,6,1,3,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,1,3,1,2,1,1,2,0,2,4,4,3,5,1,4,6,1,3,4,3,1,1,100,4,0.972115955
175630080,2,1,74,6,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,3,1,1,4,2,1,1,5,0,2,4,4,3,1,1,4,6,1,3,3,3,1,1,100,2,0.479732289
175782320,1,2,74,6,1,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,3,3,2,2,1,2,1,1,3,0,2,3,3,3,3,1,4,6,1,1,1,3,5,1,0,2,-0.608447834
186556160,2,1,75,6,1,1,3,4,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,2,1,2,4,1,4,0,2,4,4,3,1,2,4,7,1,1,3,3,5,1,100,5,0.990281907
175375240,2,1,76,6,1,1,1,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,7,4,1,1,3,0,2,3,3,1,1,1,4,7,3,1,4,3,3,1,100,3,0.266492235
176000240,2,1,76,6,1,4,1,3,1,2,2,2,2,2,2,2,2,2,2,2,4,2,4,2,4,2,3,1,2,1,1,3,0,2,4,4,1,2,1,4,7,1,1,1,3,5,1,0,4,-1.032699241
175078080,2,1,77,6,2,2,3,2,1,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,3,1,1,1,1,9,0,2,4,4,5,1,1,4,7,1,1,4,3,1,1,100,1,0.066739823
175509240,1,2,77,6,1,1,2,5,1,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,1,1,2,1,1,3,0,1,4,4,2,6,1,4,7,1,2,1,3,2,1,0,5,0.066739823
175795080,2,1,77,6,1,3,1,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,1,1,4,1,4,0,1,3,3,2,1,2,4,7,1,3,1,3,1,1,100,4,0.022981952
175169160,1,2,78,6,1,5,2,4,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,4,1,2,1,1,4,0,2,4,4,2,6,1,4,7,1,3,4,3,5,1,0,4,0.772363542
175611320,2,1,78,6,1,1,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,1,2,1,2,1,1,12,0,1,4,4,1,1,1,4,7,1,1,4,3,1,1,100,3,1.015873826
186547160,1,1,78,6,1,1,1,3,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,1,2,1,2,1,1,5,0,2,4,4,1,5,1,4,7,1,1,4,3,4,1,100,5,1.190034319
186314240,1,1,79,6,4,10,2,3,2,2,2,2,2,2,1,2,2,2,2,2,5,3,5,5,5,5,3,1,1,1,1,11,0,1,3,3,1,5,1,4,7,1,3,4,1,1,1,0,5,-3.409522342
175320080,1,1,80,6,1,2,2,4,1,2,2,2,2,2,2,2,2,2,2,2,4,1,1,2,3,2,3,1,1,1,1,3,0,2,4,4,5,4,1,4,7,1,2,3,3,3,1,100,4,0.113439518
175342160,1,2,80,6,1,2,2,4,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,1,1,3,0,2,3,4,3,5,1,4,7,1,1,4,3,3,1,100,2,0.526950939
175651240,1,1,80,6,1,2,1,2,1,2,2,2,1,2,2,2,2,2,2,2,4,2,3,2,4,2,3,1,2,1,1,5,0,1,4,4,1,6,1,4,7,1,3,2,3,1,1,0,5,-0.814780876
175748320,2,1,80,6,1,1,1,3,1,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,3,2,1,3,2,1,1,2,0,1,4,4,1,1,1,4,7,1,1,4,3,1,1,0,3,-0.364937551
175763320,2,1,80,6,1,3,2,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,1,2,4,2,7,0,1,3,3,5,6,2,4,7,1,3,1,3,5,1,100,3,0.266492235
175861080,2,1,80,6,1,1,2,4,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,2,2,4,1,2,1,1,5,0,2,4,4,2,1,1,4,7,1,3,3,3,1,1,100,5,-0.17677046
175986320,1,2,80,6,1,1,2,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,2,0,2,4,4,2,6,1,4,7,1,1,1,3,3,1,100,5,0.266492235
176005080,2,1,80,6,2,4,1,4,1,2,2,2,2,2,2,2,2,2,2,2,3,2,3,3,2,2,2,7,2,1,1,13,0,1,4,4,1,1,1,4,7,1,2,4,3,1,1,0,4,-0.394688825
176138240,1,1,80,6,1,1,2,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,2,1,1,4,0,2,3,3,5,3,1,4,7,1,3,5,3,5,1,100,2,0.266492235
186350160,1,2,80,6,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,2,1,1,3,0,2,4,4,2,6,1,4,7,1,1,1,3,5,1,100,3,1.665469564
186601320,1,1,80,6,1,3,2,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,8,0,2,4,4,2,3,1,4,7,1,1,4,3,1,1,100,3,0.266492235
174559240,4,1,16,5,1,1,1,3,5,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,2,3,2,5,1,1,0,1,3,4,2,3,3,1,1,1,1,2,1,5,1,100,4,1.665469564
175251320,4,1,16,5,2,7,3,3,1,2,2,1,2,2,2,2,2,1,2,2,5,3,3,5,5,5,2,1,2,2,1,7,0,2,4,4,1,3,1,1,1,1,1,2,3,1,1,0,5,-2.973685613
176103080,2,2,16,5,1,3,4,4,1,2,2,2,2,2,2,2,2,2,2,2,3,1,2,2,3,3,3,1,1,4,1,1,0,2,2,2,4,3,2,1,1,1,3,5,3,5,1,100,1,-0.150139038
175066240,4,2,20,5,1,1,2,3,4,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,1,1,1,1,2,1,3,1,2,4,4,1,3,1,2,1,1,2,3,1,2,3,100,5,1.247798787
175579240,3,1,20,5,1,1,2,5,2,2,2,2,2,2,2,2,2,2,2,2,4,1,1,1,3,4,2,1,2,4,1,2,1,2,2,3,3,3,3,2,1,1,1,2,1,5,2,0,1,-0.133875405
175737240,3,2,20,5,1,1,2,4,2,2,2,2,2,2,2,2,2,2,2,2,3,1,1,3,3,2,1,7,1,5,2,3,1,2,3,4,2,3,3,1,1,1,1,3,1,5,2,100,1,0.069681647
176031320,3,2,20,5,5,4,2,3,3,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,1,2,1,1,2,1,14,0,2,4,4,1,3,1,2,1,1,1,3,3,1,3,100,5,0.972115955
175362240,5,1,21,5,1,2,2,4,3,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,1,7,1,4,1,4,0,2,4,4,1,3,3,1,1,1,1,2,1,5,1,0,4,-0.169344494
175427160,2,2,21,5,1,3,1,6,3,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,5,1,5,0,2,3,3,3,3,3,1,1,1,3,2,1,1,2,100,3,0.266492235
175009240,3,1,22,5,2,1,1,5,1,2,2,2,2,2,2,2,2,2,2,2,3,3,3,2,3,2,2,1,2,2,1,7,0,2,3,3,3,3,1,1,1,2,1,2,3,1,1,100,3,-0.643562207
174611240,2,1,23,5,1,2,2,6,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,2,3,2,2,1,1,4,1,8,0,2,2,3,3,2,3,1,1,1,1,4,1,5,1,0,1,0.512944342
175202240,3,2,23,5,2,1,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,4,2,2,1,2,4,2,1,0,1,3,4,2,3,2,1,1,1,1,4,1,3,1,100,3,-0.658786335
174524160,5,2,25,5,4,3,3,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,1,1,4,1,8,0,2,2,3,3,2,3,1,2,1,1,4,1,7,1,0,2,0.959845844
174538240,2,1,25,5,1,6,3,4,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,1,1,4,2,11,0,2,3,4,5,2,3,2,2,1,3,4,1,4,1,100,1,0.266492235
176113080,1,1,25,5,2,4,2,2,1,2,2,2,2,2,2,2,2,2,2,2,4,3,5,2,2,5,3,1,1,4,1,4,1,2,3,4,3,3,2,1,2,4,1,4,1,2,2,0,1,-1.783464196
174390080,2,2,26,5,2,2,3,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,1,1,4,2,5,1,2,3,4,3,2,3,2,2,1,1,2,1,3,1,0,1,0.755415122
175174320,2,2,26,5,1,1,2,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,3,2,2,1,2,1,11,0,2,4,4,2,1,1,1,2,1,3,3,1,1,1,0,4,-0.929790857
186450640,2,2,27,5,2,3,3,6,2,2,1,2,2,2,2,2,2,2,2,2,3,2,3,2,3,2,2,1,1,2,1,13,0,2,4,4,3,2,1,1,2,1,1,4,1,1,2,0,2,-0.383103503
175177160,2,2,28,5,2,1,2,3,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,2,4,2,6,0,2,3,3,2,2,2,2,2,1,1,5,3,1,1,100,1,0.266492235
175356240,2,1,28,5,1,7,3,6,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,1,7,4,4,2,9,1,2,3,3,2,1,3,1,2,3,1,5,1,1,1,0,4,0.944621716
175763160,1,1,28,5,1,2,1,6,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,1,2,1,1,2,1,11,0,2,4,3,2,3,1,1,2,1,1,4,1,1,1,100,3,0.036469594
176118080,2,1,28,5,1,1,2,3,1,2,2,2,1,2,2,2,2,2,2,2,2,2,3,3,3,2,2,1,1,4,2,6,1,2,1,1,3,2,2,2,2,1,1,3,1,2,1,0,1,-0.426861374
186400080,2,1,28,5,2,1,1,6,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,4,2,2,1,14,0,2,4,4,3,2,1,1,2,1,1,4,1,1,1,100,4,1.665469564
186474080,2,2,28,5,3,2,3,6,1,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,1,1,1,2,1,9,0,2,3,4,3,1,1,2,2,1,1,3,1,4,1,0,1,-1.132485093
175697160,1,2,29,5,1,2,3,6,2,2,2,2,2,2,2,2,2,2,2,2,3,4,4,4,4,4,3,1,2,4,2,6,1,2,2,2,5,3,2,3,2,4,1,3,1,2,2,0,2,-2.33171001
175844080,2,1,29,5,2,7,2,6,1,2,2,2,2,2,2,2,2,2,2,2,4,3,3,2,3,3,2,1,1,2,1,5,0,2,4,4,2,2,1,2,2,1,1,3,1,5,1,0,3,-1.088727222
175853240,3,2,29,5,1,1,3,3,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,7,2,4,2,9,0,2,2,3,3,2,3,2,2,1,1,1,3,4,1,100,1,1.665469564
186288240,2,2,29,5,3,1,1,6,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,1,1,1,2,2,1,8,0,2,4,4,2,1,1,1,2,1,1,3,1,5,1,100,5,1.433544602
175207320,3,2,30,5,4,3,3,5,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,1,1,2,2,1,7,0,2,3,3,3,1,1,2,2,1,2,3,1,4,1,100,2,0.034567274
175249240,1,2,30,5,1,1,3,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,4,1,1,2,1,6,0,2,2,4,5,3,1,1,2,2,2,4,1,1,1,100,1,-0.208943009
175318160,1,2,30,5,1,3,2,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,1,1,2,4,2,6,0,1,4,4,3,3,3,3,2,1,1,2,1,2,1,100,5,0.961748164
175462320,2,1,30,5,2,5,2,6,2,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,1,1,4,1,11,0,1,4,4,2,1,3,1,2,1,1,4,1,2,1,0,3,0.066739823
175617240,1,2,30,5,1,5,4,3,1,2,1,2,2,2,2,2,2,2,2,2,4,2,2,2,2,2,1,1,2,4,2,3,0,1,4,4,2,3,3,3,2,1,1,2,3,5,1,100,5,-0.133012589
176021080,2,2,30,5,2,5,2,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,1,1,1,2,1,6,0,2,4,4,2,1,1,2,2,1,1,4,1,5,1,100,1,-0.454355613
176143160,4,2,30,5,3,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,1,4,7,2,5,1,3,0,1,4,4,1,3,3,1,2,1,3,4,1,1,1,100,5,0.972115955
176161160,2,2,30,5,2,2,4,6,2,2,2,2,2,2,2,2,2,2,2,2,3,1,2,4,4,3,4,3,1,4,1,11,0,2,3,4,3,2,3,2,2,1,1,2,1,1,1,0,3,-0.869084565
186351240,2,2,30,5,1,1,1,5,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,2,7,1,2,1,13,0,2,3,3,5,1,1,1,2,1,2,4,1,1,1,100,5,1.665469564
186420160,1,2,30,5,1,3,2,6,2,2,2,1,2,2,2,2,2,2,2,2,3,2,2,2,3,2,1,1,2,1,1,7,0,2,3,4,2,3,1,1,2,1,1,4,1,1,1,0,5,-0.165185138
186476080,2,2,30,5,1,2,2,4,1,2,2,2,2,2,2,2,2,2,2,2,3,3,3,2,2,2,2,1,2,2,1,11,0,2,4,4,3,2,1,2,2,1,1,3,1,3,1,100,5,-0.411637246
174554240,2,2,31,5,2,1,2,6,3,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,3,2,1,1,1,2,1,12,0,2,2,3,3,2,1,1,2,1,1,4,1,1,1,100,5,-0.469401713
175059080,1,2,31,5,1,4,3,5,1,2,2,2,2,2,2,2,2,2,2,2,3,3,2,2,3,3,2,1,2,4,1,3,0,1,3,4,3,5,3,3,2,1,1,2,1,4,1,0,3,-0.671056446
175238320,1,2,31,5,1,6,2,3,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,7,6,4,2,2,1,2,1,4,5,3,2,3,2,4,1,5,1,5,1,100,1,0.526950939
175487320,2,1,31,5,2,3,2,6,3,2,2,2,2,2,2,2,2,2,2,2,4,1,1,4,4,3,2,1,1,2,1,14,0,1,4,4,2,1,1,1,2,1,3,4,1,1,1,0,4,-0.850918613
175725160,2,1,31,5,2,4,2,3,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,2,1,1,2,1,10,0,1,4,4,3,1,1,2,2,1,1,4,1,5,1,100,3,1.665469564
175823160,2,1,31,5,1,2,2,4,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,2,1,2,4,2,6,1,2,3,3,3,2,2,2,2,1,3,3,1,1,1,100,2,1.665469564
186462160,1,1,31,5,1,1,1,6,2,2,2,2,2,2,2,2,2,2,1,2,1,2,1,1,1,1,1,1,1,4,1,11,0,2,4,4,5,3,2,1,2,1,1,4,1,1,1,100,2,1.405010859
175321240,2,2,32,5,1,2,1,4,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,2,1,1,2,1,12,0,1,4,4,3,1,1,2,2,1,1,3,1,1,1,100,3,-1.132485093
175377240,3,2,32,5,3,5,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,1,7,2,2,1,6,0,2,4,4,1,2,1,1,2,1,1,4,1,3,1,100,4,1.23379219
175526080,2,1,32,5,1,1,1,4,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,4,2,3,1,2,4,4,2,1,2,2,2,1,1,2,1,4,1,100,1,0.266492235
175586080,2,2,32,5,1,1,2,6,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,1,1,4,1,3,0,2,3,3,2,3,2,1,2,1,1,2,1,3,1,100,1,0.726703351
175597160,2,2,32,5,1,2,2,5,3,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,1,2,4,1,6,0,2,4,4,5,2,2,2,2,1,1,3,1,3,1,100,3,0.684163012
175916160,1,2,32,5,1,2,3,5,1,2,2,2,2,2,2,2,2,2,2,2,3,2,4,2,3,2,3,1,2,2,1,4,0,2,4,4,3,3,1,3,2,1,3,3,1,2,1,100,1,-0.601021867
176008240,2,2,32,5,1,10,2,4,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,4,3,3,2,1,1,4,1,6,0,1,3,4,2,1,3,2,2,1,1,2,1,1,1,0,2,-1.09737072
175898160,2,1,33,5,1,3,3,6,2,2,2,2,2,2,2,2,2,2,1,2,3,2,2,3,4,3,1,1,1,3,2,4,0,2,4,4,5,3,1,1,2,1,1,3,1,5,1,0,4,-0.886032986
175904160,2,1,33,5,2,2,1,4,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,1,1,2,2,1,13,0,2,4,4,3,1,1,1,2,1,1,4,1,1,1,100,4,1.23379219
175912080,2,1,33,5,1,5,3,1,3,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,3,1,3,1,1,4,1,6,0,2,3,4,3,1,3,2,2,1,1,1,1,5,1,0,1,0.697650654
176132080,2,2,33,5,2,5,4,6,2,2,1,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,2,1,2,2,1,9,0,2,2,2,3,1,1,1,2,1,3,4,1,1,1,100,1,1.665469564
186268240,1,2,33,5,1,2,1,6,3,2,2,2,2,2,2,2,2,2,2,2,1,1,4,4,4,2,2,1,2,4,1,5,0,1,3,4,3,3,3,3,2,2,1,4,1,2,2,100,2,-0.660003866
175006160,1,1,34,5,1,3,1,6,2,2,2,2,2,2,2,2,2,2,2,2,4,3,3,3,3,4,1,1,1,2,1,14,0,2,3,3,5,3,1,1,2,1,1,4,1,1,1,0,5,-1.577650109
175233160,2,1,34,5,1,1,1,5,1,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,7,6,2,1,3,0,2,3,3,2,1,1,1,2,3,1,1,1,3,1,0,2,0.066739823
175380080,2,2,34,5,1,3,4,3,1,2,2,2,2,2,2,2,2,2,1,2,3,1,1,1,1,1,2,1,1,4,1,6,0,2,4,4,2,1,2,2,2,1,3,2,3,5,1,100,3,1.265964739
175735320,2,2,34,5,2,3,4,6,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,7,2,4,2,6,0,2,3,3,3,2,3,2,2,1,1,5,1,5,1,100,1,1.665469564
175863160,2,1,34,5,2,3,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,1,1,1,2,1,12,0,2,3,3,6,2,1,1,2,1,1,4,1,1,1,100,2,0.990281907
176002240,2,2,34,5,2,2,2,6,3,2,2,2,2,2,2,2,2,2,2,2,3,2,3,2,3,2,1,1,2,2,1,10,0,2,2,4,1,2,1,2,2,1,1,4,1,1,1,100,3,-0.383103503
176099320,2,1,34,5,1,2,1,6,4,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,1,1,1,1,2,2,1,12,0,2,3,3,5,1,1,1,2,1,1,4,1,1,1,100,3,0.483371096
176211160,1,2,34,5,1,5,1,5,1,2,2,2,2,2,2,2,2,2,2,2,4,2,3,3,4,4,5,1,2,4,2,5,0,2,1,1,3,3,2,3,2,1,3,3,1,1,1,0,2,-1.549116366
186230240,2,1,34,5,1,4,1,6,1,2,1,2,2,2,2,2,2,2,2,2,2,1,2,1,1,2,2,7,2,2,1,12,0,2,4,4,5,1,1,2,2,1,1,3,1,1,1,100,5,1.002386184
186412240,2,1,34,5,1,4,2,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,7,6,4,1,5,0,2,3,3,3,2,3,2,2,2,1,4,3,7,1,100,2,0.729823203
175055160,2,2,35,5,1,4,2,5,1,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,3,2,2,5,2,4,1,3,1,2,3,3,3,1,2,2,3,1,1,3,1,5,1,100,1,-0.165185138
175204160,1,2,35,5,1,5,3,5,5,2,1,2,2,2,2,2,2,2,1,2,1,1,2,1,1,1,1,1,1,4,2,3,0,2,3,4,3,3,3,3,3,1,1,2,1,3,1,100,1,1.447551199
175352240,2,2,35,5,2,2,2,4,1,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,2,2,1,1,4,1,6,0,2,3,4,3,1,3,2,3,1,1,4,1,3,1,100,5,-0.426861374
175359160,2,2,35,5,2,2,3,4,1,2,2,2,2,2,2,2,2,2,2,2,4,1,2,2,5,4,3,1,2,2,1,10,0,1,4,4,1,1,1,2,3,1,1,4,3,1,1,0,4,-1.059153975
175383320,2,1,35,5,2,1,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,13,0,2,3,4,3,1,1,1,3,1,3,4,1,1,1,100,5,0.266492235
176160240,1,2,35,5,1,2,2,6,3,2,2,2,2,2,2,2,2,2,2,2,4,3,3,4,5,4,1,1,1,2,1,6,0,1,3,3,3,3,1,1,3,1,1,3,1,5,2,0,3,-2.285010314
186403240,2,1,35,5,1,2,1,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,1,5,1,3,0,2,4,4,3,3,3,4,3,1,3,4,3,2,1,0,3,0.266492235
186525320,3,1,35,5,1,5,3,3,1,2,2,2,2,2,2,2,2,2,2,2,4,3,3,3,3,2,2,1,1,4,1,6,1,2,4,4,3,1,2,2,3,1,1,1,1,3,1,100,1,-1.086824902
174441080,2,2,36,5,2,4,4,3,1,2,2,2,2,2,1,2,2,2,2,2,3,2,4,3,3,2,1,7,2,4,2,8,0,2,4,4,5,1,3,2,3,1,1,5,1,5,1,100,3,-0.84453215
175563160,2,1,36,5,1,2,2,6,4,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,2,2,1,1,2,2,1,14,0,2,4,4,3,2,1,2,3,1,1,4,1,1,1,0,3,-0.17677046
175564320,2,2,36,5,1,6,1,6,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,2,1,6,0,2,4,4,3,1,1,2,3,1,1,1,1,2,1,100,4,1.465717151
175713080,1,2,36,5,1,8,3,5,1,2,2,2,2,2,2,2,2,2,2,2,1,1,3,2,2,3,2,7,2,4,1,3,0,2,4,4,2,3,2,3,3,1,1,2,3,7,1,100,4,0.263372384
175754240,1,1,36,5,1,1,2,6,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,7,2,4,1,7,0,1,4,4,3,3,3,1,3,1,1,4,1,1,1,100,1,0.266492235
175792320,2,1,36,5,1,4,2,6,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,7,2,4,1,9,0,2,2,2,3,1,3,2,3,1,1,3,1,1,1,100,1,0.266492235
